rewards_rank,rank,index,adjusted_balance,block_proposals,beta_epochs_missed,balance,start_balance,eth1_addr,pub
406,684,123649,219415472,0,0,32221583835,32002168363,0xf0f150ef0068659702f38ef5939c070b7c8dc072,0xb10c6c8e853b024c77a041c957907602b04e230a6ea5ed0f43f1ec52a55da397491b4d0767804ef2b37ae3978e3a4372
407,685,123271,219399913,0,0,32223176087,32003776174,0x79f7d4d70ac346760713238878321ea32488f141,0x83c6bafba0abed03c8d41e7d458b1032da234be4dc56f3948e0de6f5cd94c5ec78f3f42300b9f4bb45b468f021f3d74f
408,686,123262,219377485,0,0,32223240822,32003863337,0x89c4523f0af9f334d9e3df103a270df6367ef012,0xa2189a89ddf765537fb7ac9361ab028718a1cdec236c9a695c1c5d6ca0b80222bcb1d848a36e41551c70a31fefd461c3
409,687,123847,219339440,1,0,32221410660,32002071220,0xe26a1f2e7ca49504aee97e00de65dec8a5ae75fb,0xa5e5f8d0b56bd817328dff5c88153c814b5aa2da998b12420e655bc8c8bd8088e9f1142dfcf97238aeb586efcc7d6796
410,688,123672,219320979,0,0,32221307208,32001986229,0x157da77f4e2e801778c4fc31dfb04390b03f28c8,0xab3829e9355267a806fc302b304307ae0be97afe32e2dff516c17d66109d2cd1ccecb8165ee3306052cd2f45bcfbd8c0
411,689,123646,219299745,0,0,32221410693,32002110948,0xf07a38be2eb43ea6416252a43e1b7bac91196fb7,0x8bf10729e8b580a705de26fb28d71f00a519e8613e90fd81c43abc877f36b3fdde36d82ae7bc3fd13afdf112e09742c3
412,690,123930,219238283,1,0,32220786558,32001548275,0xe8ada2c8d43bcb9020ae605b3d68a645ce5c9632,0x94811c271db8eb43e356c63b10f8defb8e66edcc71370da4cb442aabb40efcfaa8dca246c385d18842a5fcbd14d25d50
413,691,123671,219190764,0,0,32221145046,32001954282,0xe143c9bb4551415dafa77579745923a9df0ed497,0x99613c7a5c4a183a3513c078f2d2c47761923dc73d67a143626af5037e1b5598e9c178851b3a84423aaebe09bb374f33
414,696,124341,219100535,5,940,32219100535,32000000000,0x13f31232a569867b037d51c3ff11190fa6e240f4,0xb9f90bab777578c2a71b842744b32f10a2259e7f0957fd636ed2c097abe03be37e5265bf643b387cf5ce8c3fc09ec485
415,698,107064,219039683,1,0,64387042335,64168002652,0x106f5e301486d2c409ac2a0bcdb4eadb27d228ba,0x8b0f22cb6ba92e68ff11cb5c9b89273ffaf4510b45ff08b871e9b36a685e074f0c8bf0b49e3e44147a00b5ed4cf8b689
416,703,123257,218831533,0,0,32222685434,32003853901,0x10cdd04506db3258110b0f72ca942d698239ef38,0x8baba385c2de055d8148198913ad3ca62365b5414ba7c7eca7d5d7bd350363618701dd0ba69985f3bc3a409a5b0314d3
417,706,123492,218584571,3,0,32218202359,31999617788,0x03119203679795299e202508e569d1110a2b74fd,0x94c7e44598b7f059cf9d9105f5decc90ad6b1cf5944df3114a5a5bc19bea843949e2cab0da27f50e49a779028b4bf192
418,711,121431,218037653,2,0,64232239676,64014202023,0xdf94c5c09514e01641fa73d03e3b927ce62bd93d,0xa258049f29c54a7f7e573a2d9595dd69d7c30c9f2e4778a5d79f46aefd0c8fc9da2884ba5d68d163f24f4a0d944f73e0
419,713,123569,217638005,2,0,32222821686,32005183681,0x0a76402405b1a37f1916131ef035e2f5297674b8,0x971dd4442483e7eceefbf9255c41ef9e8d73a52856d8053f7ad4a4a3a3bd0f0053f4895f20c6eca5aba870adfbd27363
420,717,123951,216770837,6,0,32215443571,31998672734,0x4480d7e1315cafaff96dbc0e0cbc09050adaa4c9,0xb092e9bee85e4790be62d3b8aeb7eafd09c23d98d815c779fe8be8be00094dbff24043b1be15840df0694057bb40c48a
421,718,123385,216661388,1,0,32222798240,32006136852,0xb237adb898de896b263c334bbee8eee7df414598,0xb146ba73e29661e15bb4c3545029a77cc236dbc9e4837b9dff731d340a27da5bb9ade6d79845aade73d7cf4b0724a5a5
422,730,124277,216149457,2,808,32216149457,32000000000,0x12a96e741000fed30d95c00f3d00255b9c5ae195,0x8f2494930f76ae2364c090cda3bc2f8622492975e98b61a75b872d44b328fc9963ab4ee9f47606759692d170aa5b830c
423,732,124252,216064980,6,683,32216064980,32000000000,0xc1be55c58493ce53b754e876c2c32916e4ef3533,0x9844cf5720f7e5822118aaf5524b9094b9095154d813c6a29eef1b86dacf91c94bed92f7f19efcb8d9adcdb767f0855a
424,742,124027,215524684,1,48,32215524684,32000000000,0xfd804e940951f1a204b1c41d3cff450bbbef69c6,0x8d5c2dc776636389be224650d54ee64088975e095dca83b89bc27a6f907deb126f162364f17510f3f3799b82174a7d36
425,746,123468,215456279,4,0,32216880133,32001423854,0x4e0ac1ba9c98f88590bbe4749f5e26fecb7141c3,0x8bb6d4e14029d055c8c2a399e5db5039b54b0ebdb1523a1bf35add10e76454e3dc9f00421b9fc457adc3b1335b7c011f
426,751,124065,215121179,6,169,32215121179,32000000000,0x134962ed865d354079c4c90a3dfad97c79745913,0x924dce8db92d08157ee9586a7aeb048c589de48da3b3f0253e35a759cd5dfce45747d1eb63b09af05504d45bd14b8719
427,756,124322,214303899,6,935,32214303899,32000000000,0x9076fc7472973203f73e1aa182b6cdeba8ed314c,0xb2f3e2c01b0161ac9619f256e14745bea4d420c97d80be2acee82501d7c3ec1307d4aaf55bc84fabcc310cb160c6dc69
428,758,124016,214087310,2,45,32214087310,32000000000,0x1d83be013b01c8ad9ff8afd497a5b27e8f310b45,0x8a7184c108a49479c0c92e250ee291f2c8c1c3930dab393f8374ad25c3e4b916554152dc9d2b9e56f3786a7ea6cdf3cf
429,763,124116,213687454,0,293,32213687454,32000000000,0x4b73324ceafb7f33f2500ccbe62f79730f171986,0xb8017d7dbe84cf2a9c4d61c7dbf162e55f37b1c1b4470534a5934cb3c2f67d4f45372350e2c9b539b03d5e981abda452
430,764,124049,213583756,1,165,32213583756,32000000000,0x7f362b0f7207bb6c133f0b86c2e9f004a892f91c,0x8b80f8da13602dcb7e34b613c73082ea69225874392c3f399232d8242cbd85b4fcb442cb7d3b03591cdba0c2bfac508a
431,766,124007,213161428,6,43,32213161428,32000000000,0xb38e943206b23a2e0456b88b0030885457f8a898,0xb80e9d781c7b25b41b11ecd32a859e8318dc0cc76f32a3df9f35c303baaa11de4dd130a3fc4cb26b35ca5d1baca6b644
432,768,124325,212824626,6,936,32212824626,32000000000,0xa0099c2f56e2843fb220e1b66632eab4b8984efa,0xa19e1dc1aa28893e50eba309e69a1d1f7cf277324c5c555666e0c03487f272b9c8a70c81cb46ff5dabb2007dc466b4c4
433,774,124183,211871169,3,550,32211871169,32000000000,0x18ec46f85e088439d2a2a1f4de546cee4c562d45,0xa6a729eb7bd6caec8fae5747b4a4b27ac1cf0dec7874e379a2c5152d95bc97bda69c59f8a97062908fe4e59270feb20e
434,778,124308,211296120,5,816,32211296120,32000000000,0x8b4b6f437fd0e44551ad1acb15a7d0f64cf8fad1,0x8c7bfcfc1bdc38aeddfb1653ac2f624ff5cdfd2dbedb998b414dad435a4f34511c137752b93bfed6a6b8d2b932a9de6d
435,781,124208,211126814,1,556,32211126814,32000000000,0x56b96de8d2e1dce7d891de3e0ccbb543f5290631,0x9031989ee9029d31a51752b5c05840e5a891e6a3300a348bdba82654164474f9796ed1ab38288324284269041e3ea58f
436,788,123956,210533320,3,0,32211524738,32000991418,0xf2c5eef73432b7c203036ae3c78b52d1c0073c69,0x9116263241e604a2409c78e69c854417e4f6ae63a02135d7e914d2a8d36ca7d8fd39b6700c9066f26acc49b4696010af
437,789,124350,210488184,6,942,32210488184,32000000000,0x44e4aa8ee55e9308b67bb8b0adb0364ed1439071,0xa7e1146741b0d1334147914c2e67d1ed16afb3ae466446ff200d6ecd0fa9dfc2040ae2cb6f245f83073fe0ef51ba2a92
438,791,124359,210245410,5,945,32210245410,32000000000,0x3e12201a639762a249ec88bbc54a279f37e5698b,0xa878ad3348d61293ea942b5c25997841da884555da56b79e269eac0be7477ff54f09464c0d786777a496b1cd34896318
439,796,123940,209523379,1,0,32211058759,32001535380,0x0c1b2725c75156fd3ecb491ef801668efee1344a,0xb4b4bfe3e5ee5ea9e9cfcf7e8a2ca5772686216f692cde0803a58906465df639e11efa636791399bee0c394d8137168d
440,804,124426,208477009,6,1260,32208477009,32000000000,0x649f5210e26f7052440402e6ff44f70b31ed6163,0x8124101e0c90fbd31d95bc169441c3a003c9d2ce17c7886564c7a604f221a9cdd107c213cfcd31287397f77526ea1652
441,808,123225,208218754,1,0,32215057453,32006838699,0x8d8b9d2e5577ad98d7e57ce866418756151b6301,0x835f923112a6aa183d5a5a2f1919a2523193edf14d9cc284fe551bc111ef800b5fd90f8f86b0a13d48a22dfe0a230222
442,812,123537,207304586,1,0,32212485080,32005180494,0x5c7666b1a842774318ac43087dfe0ef7eaadc06c,0x85d7814e05cafab935f08e7c6949d03325b07d2538e7230d1a51e505b24b508b8497e9245d3427f0b25ea01290291f06
443,814,124391,207067257,6,1071,32207067257,32000000000,0x29a7aff9998170f96208a48d6c3e99cb8e9f5e81,0x8313a7f525a7b33721ca75d4c5bacb7eab265699caae7f67a0ee3d6974ca0b6d8b0eede563d8b11b2540823dfc785b7a
444,816,124327,206673058,6,937,32206673058,32000000000,0xbcb72077eedfff3ae20d12c3a2d6a5c91fa77d4b,0x9943ae5992f6884d0ee66c9a62afe51253d736d4b36f44cd09ec10988efaa19135df8d3e632715e36a49d1b9792c58d0
445,821,124155,205830702,8,422,32205830702,32000000000,0x2f5105ced98fd0dfaec6eed6125ab0d35f4e5c22,0x8b5ebed9d6587744f098a5b206c5d3113e75fea1bf8a840a34bad494b075a3b327db2e3b7712d93f77053605dc8c7082
446,823,124326,205593047,5,936,32205593047,32000000000,0x2e4485b800f7100a6e6258f036e405cc70db8b71,0xa7543fd70e04db224176555c116d141a6c13f85e441b01eaa1b92ba372b6ef180d1ebde624940061122201f86a4af657
447,824,123885,205583559,0,0,32203862963,31998279404,0xa28e048f911f14fe99648f90a808ca949df5a5ed,0x8d53845e852a34c9e67e1c94d25449fb7e01237e5f0021c2f9f503fd60ae94c64568048c253cddf9e17dde30e61d2967
448,834,124321,204861411,3,935,32204861411,32000000000,0x9d654a5dc26fdc96f07ec8d0ade58646d2dfe87a,0x886e3e2b13b3f21e17755a0eae9dc00da138d67c7ce08d606111c6c1419e62d179f24c0477f4a57bd5de90bbed3a1f6c
449,836,124323,204316606,2,936,32204316606,32000000000,0xc2742c2e57704ffedfdc5483b076d3472e44aa28,0xa3723c69ab17efb15ebae66a5f31494ce5bd85676b5cbad1a14dd3818c67afc778520e2757fd5f888157a0c0e9f4362d
450,837,123400,204187594,4,0,32210281093,32006093499,0xbf52f45fb7fd177754508dcf82755a821d444279,0x85d8b26dfc549ca34b36005f0fc876da00e806318775e1a9128180bf73188f91f49eecd6002e7ee276960e2f1a6fc678
451,838,124025,204079321,9,48,32204079321,32000000000,0x57d35c3a374d76c695445957df1b633c78ffa1cb,0x8e1ad7147e9010d2b6d8472102d58c1e451c8646c4bdb0e60b4c9c836e5664cae390db1fac9c5f669ff38035dc38574b
452,839,123717,203941188,4,0,32200031546,31996090358,0x51c9645e1432e7557cd982dbba852a488b03dcae,0x97b65a0434f12fe5e8d33ebcad945f21c5dfee7378fd16fe39c27b9044ab9e5f2981892119a4095cf12f4906883a89fe
453,840,123575,203877674,6,0,32208971881,32005094207,0x6cfa9e52be1f4a3b473f54978a886aa7d06df936,0x972668fbffaf156189421d08e531fd98c576bb45cb4e01fc1259ea753439ee2b1695ed1305d56b02dac6227228d3b152
454,842,124367,203440530,5,1006,32203440530,32000000000,0x5f1b1e2d4b10dd77e441240dd8a6a17dfff70f06,0xb5a46649f4434fe8cd9686d386649cdf5a213383a6cb30e4a5a9ece44aea2bd5522d92737c67472bdfd17b883d18500d
455,843,124115,203299594,3,293,32203299594,32000000000,0x483b7fbd7df72925ea501d106bd9c675c8bbb79f,0xb00137b58eb33d657d4f3da9e50fb883a74f119ebf7067a739d3598f0b2f4f8b91fe6003316483113a62423210f14cd9
456,845,124377,203109636,5,1009,32203109636,32000000000,0x1c16309a9b272dee0c0d617c7760a35097026152,0xb2c19b801d00dd832c6d7659291753e9151e04b5f1275b1416a27c3eb6c24f3b7dccd47f3c0d31d1b23059b381beb826
457,846,124365,203034017,1,1006,32203034017,32000000000,0x597fd84de55e9f79ee9070952d5e05892438e5d0,0x8050f09e9e4a2e39ae7d24857f70440c2c94f635bec2894e0007fe5e4d707f7017276fe9d014bc7058c3bd2738b93401
458,847,124263,203024956,4,686,32203024956,32000000000,0x9de698091515634357043a54a35146d7ba020fc5,0x862b7609ca511e4a5bc2316ee2e270117e9454a0adefac3250956fc8319e249cfe636bc5d4f25203d87cc44e0c514466
459,848,124372,202983353,3,1008,32202983353,32000000000,0x4b470f059f1a05bf3e1e0eb4f1da1e7ad6924ad4,0xb5d298f8711a2d3e7bc14f28c689147275cd1754505002679141c9dbd2e362bd38c72a739d0e02a5f9e1ac2b36d8f666
460,850,124186,202459651,2,551,32202459651,32000000000,0x520eb411a4c2db1950d0ef33e3e1355d00d24692,0x84ead68b122595c3795d106e179a9bf22559bcb8502eb11d3327bc87bf4e119364799b55724379470e0d583c274b0fc1
461,851,124388,202225893,5,1070,32202225893,32000000000,0xe5a63dac924a6773ad4db392e3bd0b3da858ec79,0x9113c892049073a184ea3f534d533147106273e467601d733f6e56d9e96317a3a23cd30720f59b24a08cacd5ddee95e4
462,852,124317,201422920,2,934,32201422920,32000000000,0x56670ef8be7a8d30fece9e132a0a0a8d2bfad63e,0xa56b8fd652742a19327e2544e39232efda37386dbdd3e0bdca11579b4ad2c6e849e1f26cebd13e339e707a999be44e69
463,854,124066,201229267,5,169,32201229267,32000000000,0x74e9bc3427f4a83dbe872233471d1cb0a3b34701,0xb757f9a7db5f5aa79739596ebafca04ec593286b1df48146e20ed27ded043447a3ee30ebdde7a266b4f96de0eee7796a
464,859,123313,199491292,8,0,32205919363,32006428071,0x57be3107e08effeff4cbfb0de6728865cd49361c,0xa5da7088992dfd9ab298b7485b175a30a0131dc38e5e7317b36af607f076a6d0736c63a41656f1f782d4e8245892637e
465,860,123677,199483630,2,0,32204027963,32004544333,0x52a6b6b8a46d3fa3a4d87e2f19defb75fef76c94,0x8ec2a207eda980ae259378a55a0574baf1d0be7e4b06df65e949baafe23b6380e22efdb2eb00e0c02abee6433fd6ff84
466,865,123727,198921140,5,0,32195060704,31996139564,0xa77f58eecaf3310e4ee44a6219f3e36c1304fcc2,0xb0cd9ce432203b8ed51f35894de3ceb999e078dbdc3c94815dbf93e99fd827eba59b299a3d80d7f07c526d04de1d3985
467,870,124238,198148251,3,680,32198148251,32000000000,0x6d0a536cf784ecf066ea9ed6d0fe0535760cdaa1,0xb9fa7b2f71356d5860430df7bf509e23cff30855d99db360ea7d22bf09bae6ada866c0d75272cc089089acce37f07aa3
468,871,124315,198073657,0,934,32198073657,32000000000,0xd5254ad60e0e7c66a12658f2278132d17e858b1f,0xb391a132adf33a6df1514f5b5e11733cc8407c46c497340ec5ec58380fb8426e73adcba46ca794f46caad230d6c9de8a
469,872,124328,198036145,2,937,32198036145,32000000000,0x1e3dfdc3fbb17e03ef16a748a33a15e470d72827,0x83b6c05df8309ab7ec937bf76a2ed84ec87c42c289680000342065cd56ed290e4e77113a7aa6d6286fca4fa7c249cf07
470,873,124319,197881091,0,935,32197881091,32000000000,0xae708e15c522d14d9f21a1665eef0ec80fad654f,0xa668a0155c7c62982e1c67c145cd5f7a77aa64a5effa991d04863561f8ae0fa79926bf804bb5f97d0c1e34be0659df43
471,875,124324,197681288,0,936,32197681288,32000000000,0xbb1133f1267bd0e16198b0182cb582818f3401e8,0xb24f9a39cd5548233ecc3cb54fe82c9e834570054a7d380042e89d769a62fd67e6b41b366866d6b5e9b0b8d2c3ba06ec
472,877,123572,197210530,3,0,32195845267,31998634737,0x19c403677a2fc5f730a4ae5b2869d78f2d39f1ae,0x848b5821b8eac4c2be659db991827abd9180052c5e6f5cfafe8d71b59a783549f82e09dbd77f713f4dd48efe30884ab3
473,881,124161,196524524,5,423,32196524524,32000000000,0xe28b9a99fb623969839cbd6c1adf406e17778e7c,0xa1143aecc530009c8d541b1a7b9fa2898534984e8f997add3533114c6b32e54166e4b2a8a4d522efddee6d2c29370447
474,889,124389,195194970,0,1070,32195194970,32000000000,0x562083e79f98d6fcdb447f5d9a65af43076eb957,0x8ad205dd75d218b8549e02f5971fe17bd98921794888e08ccb84a5fb55ff9e39b220bbc4524e28a4fac27bec31adf72c
475,892,124314,194542430,6,817,32194542430,32000000000,0xaf471cf4f800261c24ada69791e9813584721a6e,0xa7e806b84ee4dfb53addc456a176fdc12349a1047699300f805aab8f7a05915437f25e5d2107d0afe93a530041287107
476,898,124592,193135211,4,1585,32193135211,32000000000,0x1b8976ec8bc31aad9d1831e7ffb7a89e089e4e5a,0xa42035d7cff0480b9a94be190fbf69b1bb374f7b0bb4678c5af083500047d6cb49c9c2687ad460d42289609ab1af5e91
477,900,124047,192441641,4,165,32192441641,32000000000,0xcf1e25203ab2d6ab867256b05e75da85c18daeb4,0xa6d2c41b41425f55b3068461b31c09a323368511e22a9b1daf40127c3bb34f46db22ff8887e9a227025cb9625817d4c2
478,903,124022,192066117,2,47,32192066117,32000000000,0x0e4021551bc525c3d151a28db8cd9f7786fbb8d0,0xb2523e65cc0a914ce0565713e06c15931c744373631eb7102fcadde24b15733db412d69ce2cb38a6f42aa89a411751a6
479,905,123950,191936071,1,0,32190608805,31998672734,0x74a5011587240ffeba5740dc06e0bc1cb3314049,0xa191e8e15eed1bef623e907e56c07a8de01589022ca6b3d5d241a0c67b6ff571c94ffc84f6b3cf545f31212a7112eef7
480,910,124352,190324793,4,943,32190324793,32000000000,0x1afdb3b1a0d7a12b1c02d6e0987a46ab48553466,0x99698bb9704af5d61f7293c5800f62f01523cd6821b203b58e3fb75f337a283a3bb3869c8afbf29873e7d4e7dd534bf6
481,914,124558,189177026,5,1385,32189177026,32000000000,0xaa6d9c64c580e93c1028ef914a52d9cfd84b323d,0xa9371550085e56d702d3236ffaf7244b698911317b24a7595376a469a5938d359b40707a3e92fe45faddebc19ec30505
482,918,123790,187925350,2,0,32184458502,31996533152,0xf0a1bb19f8cc0813781277dccebcc3fb659d79e1,0xac7c2148e71cac7a9275acf04b5b5281924bea3b88b15834d5e61592704a007197a0111d4e35672e7c89ab47c3af212b
483,921,123437,187146729,0,0,32181513872,31994367143,0xf0faa47834a477e42296602d67a2299a4d32cd39,0x82296bacb75cb64b66dfc18094d9522fc37cf3e6ca8991da98012c3266976737a040ddf39acf460a0631f5821cad6187
484,922,124564,187073891,3,1447,32187073891,32000000000,0xd217341bf14f38e24d840cb5bad608275eb634e8,0xb699e066c5b9ff80c28a6f404504abfdfa463b4f94b28dde9aca98ddce3e70fec67f747b5a7b4295286986b1b76bb1bc
485,924,124552,186992779,0,1384,32186992779,32000000000,0x1bc8fa9bfa62ccff5633b7a219f10713ec5601d9,0xa40fd3d6b375eeed52ac193b836febe9b3d5d69a9e3482369986446a41faca6beb61a400a79dd473e5ee7cf00b34ee16
486,925,123495,186970938,3,0,32192600441,32005629503,0x42e1d6de7287938a7cdd1ec76f0b6ec0ea429230,0xb0446bd53ed628a7d40588b100201e515ee688c61e52710a5816bace44a7769fb5764df3cfe07f1cca5453686f57c794
487,926,124634,186953530,6,1833,32186953530,32000000000,0x62b2ce7b93f9245c949514b124b282f0e38b2553,0xa277b70e2477bc994701ff87580794dc532ff89240dc42768acb14b0e35ae1c165a160ab5a8b66cb611406242815e372
488,928,124553,186796429,0,1384,32186796429,32000000000,0xce019d95869b2f077e216de8bf55651951f1f9b5,0xa24cd44cb1408db6804454def8646f11b93df8b5b4137f2c2107ae8a27bd3c28eb63ecc6085f47a27a5e574daac51a29
489,930,124397,186718229,3,1124,32186718229,32000000000,0x5f375046a8eafd746a2482a31c5587116ee810ab,0xaab552045286ea0480a79795f77f7824c73e4348bd7eb769047503cc5418ba2abe70717ab077fcdff319c1d9d0e1cd56
490,934,124539,186131536,5,1289,32186131536,32000000000,0xfc47e1bc8be9ffdb8818679f597ac4c0dc1b2e1c,0xa1ffacdbc2136a447afc3b37caae876e1fad1a93d2e3f603e59f9d34b876e1e214399866cf92f56bd5e882a54da4fc18
491,935,123386,185908866,1,0,32192077324,32006168458,0x0d7526770588e80c4963f65ec4ccb9604ca629f4,0xa3e1df440dc8ad4e1c4dfc57a84e32718e4e613ae491705ca3e3863c6f24038c59297cfd3eb92ca72863fd3fef525c3d
492,936,124383,185440908,5,1069,32185440908,32000000000,0x616f33e05128ad81faffe30c27b4c91cba46d3d4,0x991d675cdc27617357d8a45106b1df5da0017ee0654b619bfc9a7b23a9a97944edbc2f5d555dfa8650b011544af2dbd3
493,937,123220,185425337,1,0,32192267163,32006841826,0xd7ea27abe6f89b73866b69d1de66b192086c79bf,0xb8e98e98fe0be7c54dae1f48b434c4ca02cf4fa75549d18ebdd8198290cd74385196530f89ac4399b4567a1069770e79
494,939,124318,185063958,3,934,32185063958,32000000000,0x7ff8519a897e47f7cbb528da420115535a76c0a7,0xb149549f56cbcc9c087c483e2e310238881a8633986c24bb5711efa7b40870ea714362f05e6531f6384d060fdfbaa2aa
495,945,123507,183185646,5,0,32187362604,32004176958,0xe1f6c875a8a52c4d1dc9af0ed43448da5820a1b2,0xb3111ecf103b1613e4fec51cc43cace478fd86c7c29e170f7732c8fc17d6a04e29ee8061ab18d09567b5847cf10a2a92
496,953,123505,180021115,2,0,32184145264,32004124149,0xeb1df57bb04a5d48068f128912180127eae8e425,0xb4b2eba5f4bd1d2613f36242ae73835957ffb6f1884c1fab3d0dc18ab35fb1b5e967e5efd40162778b210a9ba18adf6f
497,954,124054,179472537,4,166,32179472537,32000000000,0xd8282c6e954804f814e913df77968a30e45c1595,0x866dbb3cfa9d77baa6a122e1d9c36cffc3892321731fbbe5ff632de65b5e0071f5d5cc8df673aad03e6a754238062306
498,962,124414,177106504,0,1257,32177106504,32000000000,0xef1a0c4f9608d99cc17a63409e322439516198b1,0x89518fa225899a101df6747d6a289e3cb775bb5517cddc16989acb643436770c13f4ec536bbe5bbe22a331eff72e0ead
499,966,124700,174773845,2,2155,32174773845,32000000000,0x6cadd5863afe2580227b338130578263b0458ec9,0xa76a8558ad6d2185558f4b397a9b38d1a260c22bdcf5e31d17481b3cdeb39c6ac06e6afebbff91f8ad68fe8b9103fb93
500,968,124649,174295856,2,1959,32174295856,32000000000,0xed720c6c6811e0acd2ce15be0e7d6284aab3fd45,0xb44f5f6d6baee0a4891487413f3eb01c2a252d9c593e21b547e87c3b8cff1b99557b80f6ed356ffa710894d495496b25
501,972,124691,173549033,2,2090,32173549033,32000000000,0x92f67205dd7eea79972edb01beb895bb5abbe97c,0xab026895fe6ba6f63d958ecebb82839cc9ae202c80445ecc89b0a628e4283c2165e764200d27391a87a3fa9e40858724
502,973,123851,173504078,4,0,32175650556,32002146478,0x624b1eada75758b08ed62171258ce83cf0b921ef,0x843a1326e2155712d4533b614e48b570e785c959632430c3e67efcd387babd203a7dfc9bec8272d20a1b03b7d194cbaf
503,975,124096,172873673,4,228,32172873673,32000000000,0xc45dfd2ba4d2ce8ab24a9334513bc56858a27017,0xa4ee36cdc66b53ffd85cc52bb49998e1b7e611f1208471ad3931d5fddd724444e20e8a09c9c1f5604789e7183545ce93
504,976,124125,172548694,5,296,32172548694,32000000000,0x2903fd56cfe678c41ce82715ad6b1bda06f35aa8,0xa050f7b876198dd5f803b5b7b333b9412cc8828adc76d2070a9312f5dee8351044c3c31df4440e11574d3c5e241618e5
505,977,124711,172493133,3,2158,32172493133,32000000000,0x2aa364bd6ebaf6f97363b0357a0923c0f548c2d1,0x82a615e1f5ead99f4f4e4f9eeceaf9e83f2b403d811ccb56b837878d3f3bfb541f9d7d0bdd27f511a4481f351af63903
506,978,124792,172050651,6,2604,32172050651,32000000000,0x119dc5e7136c0e4bb1c99b009f645d2b5056b44b,0xb4c9da031a752fba2a9f15b9e3a56c40eaaef83529561237500e4c448a07146574291128e09e286280632ef8c8021cc2
507,988,124015,164980243,0,45,32164980243,32000000000,0x73860a0340b1fff9e95d035cf35da774e79435a3,0x8f7d7085f589d7324046d4b5c0018ae50e143a954ee12cd97cde63e090017bddf907d3dc7f812cc909f83628dde04abd
508,989,124707,164607349,4,2157,32164607349,32000000000,0xa7ed85c492f8b2b47521043337095ed048330423,0x96a97b9366960e3c17b585b775476440187aeef3501c84dc554e8f6880b8fd4070b8613d14b58c29fcead1f04724d234
509,991,124756,163786791,3,2352,32163786791,32000000000,0xc073ab237040f567aa0b479844b17311282198e6,0xa39c97f3585f37d300b44d06161ddc3ee466e24478ee335fe8c540a602c80118ef7a1c2f52d6758570a17d6040cf89e2
510,992,124687,163729774,2,2089,32163729774,32000000000,0x99aa06bd09518b433a324bd4da73665fe8571343,0xaa5a168a22e564aeab6610af98a51bbfcbd29be606e1ba6b9843379d63be261e658cb8840a47654a1ff6ad5af4217691
511,994,123097,163364272,3,0,32170973217,32007608945,0xb1255a45de1ba5755a2bd68e6725c14a2fc5b422,0x953e4cbe4a7c9e840ddac2a57a9b5c605f0cc97e08c35f78dce5bb8c81d059a7becdf3a6d01817a163705e6c9a43b673
512,995,124643,163214760,2,1898,32163214760,32000000000,0xc872234c4abe689a941aabe8362d185d83ead254,0xa586ae8fe505e3d09d4c7f4ea68b57eceb16db50dd8568d6983f48504c48082da9dcd61a12ec20ec60316f9bc9a548fc
513,997,123098,162343350,3,0,32169998623,32007655273,0xa1005c2f57b6a22b56b1b76bff4f67d7468ba035,0x88c7d4ad279cc03ceb0ea782a0830b69ef9be7e7bd5198637ed9ffe2b649128996eb5437c753f41f1eb292df7f0a284d
514,999,123102,162147936,3,0,32169725531,32007577595,0x0617bd4b2c0ce23b64fbeeb676d75d04b3ada87e,0x80984c44576c7b847efd7b1b0dd1edbc4fa8e7faa5839fa94db3b8f0ad5b862ee5e8ec146732267c576caa130cb6662e
515,1003,123096,161401922,1,0,32168915211,32007513289,0x0b36ea414dd859d0edb24bea04b3d5b17ba19338,0xa8f854c376267465cada054239d935e5b58143cc89a721de30aec1fd5e5342856887404e3e5e9c50830842b2475823dd
516,1004,123109,160929914,4,0,32168397288,32007467374,0xc7dfb2ff8073be2008c734bc542556c5d7515d0e,0xa8114ea24675291009ad8ab641a254d5fb219607cd4ad593312d28a87b91aabdc3191df50a859c062a8f5e315e4d378f
517,1006,124574,160496649,2,1580,32160496649,32000000000,0x384e3f7341a5d5e90c9b5a72b6e5e8e09aadc6a9,0xb779db24db1665a5d7952ab1bd64eca3458955b109f72e794eb6a335a9494d69e8e402717dd83aa9faa83b2508bb6fc0
518,1012,123107,159737075,3,0,32167233130,32007496055,0x2b5b1738e7fa2a0cb655591d4e8db58f59ba1e96,0xa7f42c4d03a56edee9989e55a5ce7c0ef2e2669c6dcd0a2779171751f39d9ee4bd13ab4998730c8b8e02072b7c9d273a
519,1019,124011,157473239,5,44,32157473239,32000000000,0x336e5ddb7215ff68b32a07a5e10995ce653a111e,0xa55a13ac91cb18f434a0268e47515c34641e4349e7c42e1cde1db6e5bec6c6997f982e6ac83b4aefd0c74b07bf147326
520,1023,124817,156423715,3,2733,32156423715,32000000000,0x6203a91ebb17ea3b61818ce901d77e51e17e473c,0xb219857d9ae3fd3abc71e24c9ebb829bb838bf316db6b4d192db760eb1c1a0e416a443550fd2a63c37124ce03d5dc73a
521,1024,124846,156302844,8,2859,32156302844,32000000000,0x3668ae02881c9e94054e7c8c0ee54e70a2f5482c,0xaed80e91236a5bc0a8c38ddbc37de05c28175d7d883ca5bc15f29f13a09f2285ea81e44b67924aea3d32fbf934a4e84a
